评论,评论时间,标签,得分,情感数值,文本长度,34,666,be,doge,dot,dot队有救了,eternal,feast,may,next,the,不对,不是,不是哥们,伊甸,你怎么穿着希儿的衣服,你是,卡芙卡,只需等待,后崩芽衣,哇哦,坏了,太好了,她真好看,好像李素裳,好好好,好家伙,好漂亮,好看,好美,好耶,妈妈,姐姐,孩子们,对不起,希儿,希儿的衣服,希儿的配色,希尔,愿下一场欢宴永不落幕,愿下一场盛宴永恒,懂了,我出手了,我去,所以,所以我出手了,拼好人,拼好音,是你吗,有意思,有点意思,李大枕头,李素裳,李素裳的脸,来了,来了来了,浮梦若薇,海列屈拉,海瑟音,海瑟音大人,海瑟音妈妈,海瑟音立绘上的文字,海的女儿,灰色小鱼苗,灰色的小鱼苗,灵砂,灵砂的动作,灵砂的姿势,物理,物理虚无,珊瑚宫素裳,白厄,白露,白露的背景,真好看,石见舞菜香,破洞丝袜,破洞黑丝,第一,第一眼,第二眼,素裳,素裳你怎么穿着希儿的衣服,素裳是你吗,素裳的头,素裳的脸,缝合怪,老婆,芽衣,蕾耶拉,虚无,计划有变,这下不得不抽了,这是,那一晚,重铸dot荣光,阮梅,阿伽门农,难道说,黑天鹅,小时,星期几,是否周末,日期,情感均值,讨论量
神秘出手女子和神秘墨镜女子终于等来了神秘拉琴女子,2025-06-18 06:24:36,positive (stars 4 and 5),0.9862011075019836,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2025-06-18,0.604261796042618,657
没pv里的影子好看。,2025-06-18 03:40:45,"negative (stars 1, 2 and 3)",0.5695899724960327,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2025-06-18,0.604261796042618,657
裙子是希儿，脸是素裳，背景是白露，姿势是灵砂,2025-06-18 02:17:52,positive (stars 4 and 5),0.7544646263122559,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2025-06-18,0.604261796042618,657
"石见舞菜香？？？
当她出来的时候这就是一道必选题
椎名真昼yyds",2025-06-18 01:16:03,positive (stars 4 and 5),0.9881054162979126,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2025-06-18,0.604261796042618,657
"虽然但是，第一眼真的像李素裳啊，仔细一看还有灵砂希儿的影子……
没玩过崩三，但因为素裳和罗刹去隔壁翻过一些帖子，我还以为是崩三新服装来着，仔细一看原来是海瑟音啊……海瑟音！！！",2025-06-18 00:44:03,positive (stars 4 and 5),0.6356328129768372,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2025-06-18,0.604261796042618,657
好敷衍的设计。。产能不够了吗,2025-06-18 00:38:19,positive (stars 4 and 5),0.5718472003936768,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2025-06-18,0.604261796042618,657
素裳穿着希儿的衣服，摆出灵砂的姿势换个名字叫海瑟音,2025-06-17 23:46:16,positive (stars 4 and 5),0.8851311206817627,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,2025-06-17,0.6610871440897326,5795
计划有变，对不起，白厄,2025-06-17 22:47:21,positive (stars 4 and 5),0.6079071760177612,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,1,0,2025-06-17,0.6610871440897326,5795
不是，这和我印象中的不符啊，不应该是高冷御姐吗？现在这是怎么回事，而且很像缝合怪啊,2025-06-17 22:03:54,"negative (stars 1, 2 and 3)",0.9185614585876464,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,2025-06-17,0.6610871440897326,5795
模拟宇宙的图标，一直让我以为海瑟音是星铁的少女,2025-06-17 21:59:43,positive (stars 4 and 5),0.7224839329719543,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2025-06-17,0.6610871440897326,5795
素裳的脸希儿的衣服白露的背景和心海的鱼，我承认这机会元素挺多，但唯独感觉没有一点海瑟音本人的感觉，就连之前PV和资料里铺垫这么多的小提琴元素也一点没有，这真的还是海瑟音吗？感觉都不是一种气质了,2025-06-17 21:44:03,"negative (stars 1, 2 and 3)",0.6350496411323547,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2025-06-17,0.6610871440897326,5795
这是？,2025-06-17 21:03:58,"negative (stars 1, 2 and 3)",0.8335084915161133,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,0,2025-06-17,0.6610871440897326,5795
海瑟音好好看！！！！！（其实感觉还是描述戳我了，但是建模确实也还可以）还有，瑟希斯会出角色吗喵喵喵,2025-06-17 21:00:06,positive (stars 4 and 5),0.98871111869812,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2025-06-17,0.6610871440897326,5795
阮梅的发型，黄泉的脸希尔的衣服，灵砂的手你就是拼好人？,2025-06-17 20:41:47,positive (stars 4 and 5),0.970687448978424,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2025-06-17,0.6610871440897326,5795
衣服设计有既视感，是不是好久没创新了,2025-06-17 20:30:03,positive (stars 4 and 5),0.6348137259483337,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2025-06-17,0.6610871440897326,5795
这立绘真不如差分宇宙buff和PV 感觉气质都变了 那把巨有辨识度小提琴也神秘失踪 一整个缝合 和那刻夏的一样敷衍,2025-06-17 20:26:58,"negative (stars 1, 2 and 3)",0.8748574256896973,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2025-06-17,0.6610871440897326,5795
故人之姿,2025-06-17 20:25:50,positive (stars 4 and 5),0.9862467050552368,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2025-06-17,0.6610871440897326,5795
除了音，海和瑟都在立绘中体现了。,2025-06-17 20:06:51,positive (stars 4 and 5),0.9453588724136353,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2025-06-17,0.6610871440897326,5795
小鱼苗,2025-06-17 20:00:42,positive (stars 4 and 5),0.7272253036499023,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2025-06-17,0.6610871440897326,5795
我嘞个拼好人,2025-06-17 18:54:56,"negative (stars 1, 2 and 3)",0.7379236221313477,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2025-06-17,0.6610871440897326,5795
啊？物理虚无，虽然崩铁角色的颜色和属性不一定能对得上，但这物理是真没想到啊,2025-06-17 18:41:33,"negative (stars 1, 2 and 3)",0.7861611247062683,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2025-06-17,0.6610871440897326,5795
海瑟音之死,2025-06-17 18:07:58,positive (stars 4 and 5),0.8934329152107239,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2025-06-17,0.6610871440897326,5795
人山人海啊,2025-06-17 17:38:02,positive (stars 4 and 5),0.5945069193840027,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2025-06-17,0.6610871440897326,5795
"海瑟音立绘上的文字：
愿下一场欢宴永不落幕。
May the next feast be eternal.",2025-06-17 17:04:42,positive (stars 4 and 5),0.9917802214622498,1,53,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2025-06-17,0.6610871440897326,5795
素裳，你怎么穿着希儿的衣服,2025-06-17 16:53:51,"negative (stars 1, 2 and 3)",0.678181529045105,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,2025-06-17,0.6610871440897326,5795
呀，希儿真美,2025-06-17 16:53:44,positive (stars 4 and 5),0.9548651576042176,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,2025-06-17,0.6610871440897326,5795
计划有变，兄弟们,2025-06-17 16:53:26,positive (stars 4 and 5),0.6038416624069214,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,2025-06-17,0.6610871440897326,5795
李素裳穿希儿的衣服，用着灵砂的姿势白露的背景,2025-06-17 16:50:29,positive (stars 4 and 5),0.9896581768989564,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,2025-06-17,0.6610871440897326,5795
总感觉哪里怪怪的，感觉很像什么东西，但又不是很对味儿，奇怪,2025-06-17 16:32:42,"negative (stars 1, 2 and 3)",0.6656996011734009,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,2025-06-17,0.6610871440897326,5795
不是因该用伊甸模型吗，这明明是李素裳加灵砂,2025-06-17 15:56:22,"negative (stars 1, 2 and 3)",0.8800545930862427,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
海瑟音死亡原因——海瑟音的死亡原因是她无法接受自己即将加入DOT队的命运，选择了自杀。这一选择反映了她对未来的恐惧和对DOT队的抵触情绪。,2025-06-17 15:42:41,positive (stars 4 and 5),0.9709190130233764,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
刚看到这个，幻视,2025-06-17 15:22:46,positive (stars 4 and 5),0.6579369306564331,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
虽然说细看的话，脸确实和其他的不一样，但是真的有种灵砂素裳加希儿融合的感觉,2025-06-17 15:18:49,positive (stars 4 and 5),0.9729731678962708,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
拼好人？,2025-06-17 14:55:18,positive (stars 4 and 5),0.8007672429084778,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
设计师可以裁了,2025-06-17 14:48:35,positive (stars 4 and 5),0.8566995859146118,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
真难看,2025-06-17 14:43:06,"negative (stars 1, 2 and 3)",0.9742573499679564,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
素裳偷穿希儿衣服并使用白露的背景（bushi,2025-06-17 14:29:16,"negative (stars 1, 2 and 3)",0.5762271881103516,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
另起炉灶！另起炉灶！,2025-06-17 14:08:29,positive (stars 4 and 5),0.7545997500419617,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
你游立绘是越来越凑了。,2025-06-17 14:08:10,positive (stars 4 and 5),0.6226505041122437,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
报看,2025-06-17 14:05:55,positive (stars 4 and 5),0.7863630652427673,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
下版本三个角色看来是得跳过了,2025-06-17 13:59:13,positive (stars 4 and 5),0.9065545201301576,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2025-06-17,0.6610871440897326,5795
磷妖战士海问香,2025-06-17 13:28:48,positive (stars 4 and 5),0.9572176933288574,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2025-06-17,0.6610871440897326,5795
。。。破洞嗨丝吗，有意思,2025-06-17 13:23:14,"negative (stars 1, 2 and 3)",0.8989621996879578,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2025-06-17,0.6610871440897326,5795
是dot辅还行，是dot手等于鹅二代,2025-06-17 13:16:55,positive (stars 4 and 5),0.5059798359870911,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2025-06-17,0.6610871440897326,5795
素裳抢了希儿的衣服白露的背景摆着灵纱的姿势化名海瑟音，到了翁法罗斯来当黄金裔（🐶🐶🐶🐶）,2025-06-17 13:06:13,positive (stars 4 and 5),0.9908966422080994,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2025-06-17,0.6610871440897326,5795
